timestamp,open,high,low,close
1690880400000,0.96011,0.96064,0.95985,0.96064
1690884000000,0.96064,0.96149,0.96044,0.96129
1690887600000,0.96128,0.96128,0.96067,0.96081
1690891200000,0.96081,0.96152,0.96072,0.96125
1690894800000,0.96123,0.96235,0.96031,0.96031
1690898400000,0.96031,0.96187,0.95986,0.96072
1690902000000,0.96072,0.96146,0.96043,0.96133
1690905600000,0.96132,0.96137,0.96079,0.96093
1690909200000,0.96093,0.96119,0.96081,0.96102
1690912800000,0.96103,0.96107,0.96078,0.96106
1690916400000,0.96105,0.96127,0.96077,0.96121
1690920000000,0.96122,0.96128,0.96089,0.96092
1690923600000,0.96097,0.96114,0.95938,0.9603
1690927200000,0.96032,0.96142,0.96032,0.96064
1690930800000,0.96066,0.9613,0.96044,0.96052
1693353600000,0.95537,0.95541,0.95488,0.95495
1693357200000,0.95496,0.95542,0.95496,0.95529
1693360800000,0.95528,0.95537,0.95501,0.95519
1693364400000,0.95519,0.95527,0.955,0.95509
1693368000000,0.9551,0.95536,0.95493,0.95535
1693371600000,0.95534,0.95573,0.95487,0.95545
1693375200000,0.95546,0.95588,0.95503,0.95556
1693378800000,0.95558,0.95585,0.9551,0.9556
1693382400000,0.9556,0.95593,0.95516,0.9557
1693386000000,0.95571,0.95818,0.95569,0.95818
1693389600000,0.95816,0.95817,0.95702,0.95749
1693393200000,0.95749,0.95768,0.95644,0.95653
1693396800000,0.9565,0.958,0.95625,0.95744
1693400400000,0.95744,0.95787,0.95649,0.9575
1693404000000,0.95753,0.95853,0.95687,0.95811
1693407600000,0.95809,0.95867,0.95768,0.95833
1693411200000,0.95831,0.95972,0.95822,0.95969
1693414800000,0.9597,0.95973,0.95927,0.9594
1693418400000,0.9594,0.95966,0.95918,0.95932
1693422000000,0.95934,0.95967,0.95927,0.9596
1693425600000,0.95958,0.95969,0.95952,0.95952
1693429200000,0.95952,0.95976,0.95905,0.95958
1693432800000,0.95956,0.9598,0.95953,0.95968
1693436400000,0.95967,0.95978,0.95957,0.9597
1693440000000,0.95969,0.95985,0.95964,0.95974
1693443600000,0.95972,0.95977,0.95927,0.95929
1693447200000,0.9593,0.95931,0.95912,0.95928
1693450800000,0.95929,0.95936,0.95918,0.95922
1693454400000,0.95922,0.95944,0.95921,0.95922
1693458000000,0.9592,0.95938,0.95906,0.95906
1693461600000,0.95907,0.96024,0.95905,0.95926
1693465200000,0.95923,0.95937,0.95812,0.95863
1693468800000,0.95864,0.95868,0.95802,0.95802
1693472400000,0.95805,0.95951,0.95718,0.95927
1693476000000,0.95926,0.95938,0.95795,0.95816
1693479600000,0.95815,0.95864,0.9578,0.95795
1693483200000,0.95793,0.9594,0.95782,0.95811
1693486800000,0.95812,0.95858,0.9577,0.95821
1693490400000,0.95822,0.95897,0.95757,0.95874
1693494000000,0.95876,0.9593,0.95783,0.95786
1693497600000,0.95785,0.95802,0.95687,0.95695
1693501200000,0.95695,0.95804,0.95686,0.95804
1693504800000,0.95802,0.95823,0.95766,0.95785
1693508400000,0.95783,0.95836,0.95772,0.95782
1693512000000,0.95783,0.95803,0.95752,0.95756
1693515600000,0.95742,0.95768,0.95629,0.95754
1693519200000,0.95755,0.95798,0.95745,0.9577
1693522800000,0.95772,0.95789,0.9576,0.95767
1693526400000,0.95766,0.95796,0.95757,0.95757
1693530000000,0.95758,0.95787,0.95755,0.95771
1693533600000,0.95771,0.95796,0.9577,0.95794
1693537200000,0.95794,0.95809,0.9578,0.95794
1693540800000,0.95794,0.95807,0.9578,0.95794
1693544400000,0.95795,0.9582,0.95775,0.95784
1693548000000,0.95783,0.9579,0.95647,0.95712
1693551600000,0.95712,0.95732,0.95682,0.95722
1693555200000,0.95721,0.95783,0.95693,0.95756
1693558800000,0.95754,0.95802,0.95753,0.95762
1693562400000,0.95762,0.95763,0.95663,0.95729
1693566000000,0.95728,0.95749,0.95685,0.95695
1693569600000,0.95698,0.95803,0.95634,0.95697
1693573200000,0.95698,0.95756,0.9564,0.95731
1693576800000,0.95725,0.95776,0.95539,0.9555
1693580400000,0.9555,0.95599,0.95524,0.95543
1693584000000,0.95543,0.95556,0.95515,0.95523
1693587600000,0.95524,0.95527,0.95479,0.95479
1693591200000,0.9548,0.95482,0.95414,0.95426
1693594800000,0.95427,0.95458,0.95425,0.95454
1693598400000,0.95453,0.95453,0.95382,0.95382
1693602000000,0.95382,0.95382,0.95382,0.95382
1693605600000,0.95382,0.95382,0.95382,0.95382
1693609200000,0.95382,0.95382,0.95382,0.95382
1693612800000,0.95382,0.95382,0.95382,0.95382
1693616400000,0.95382,0.95382,0.95382,0.95382
1693620000000,0.95382,0.95382,0.95382,0.95382
1693623600000,0.95382,0.95382,0.95382,0.95382
1693627200000,0.95382,0.95382,0.95382,0.95382
1693630800000,0.95382,0.95382,0.95382,0.95382
1693634400000,0.95382,0.95382,0.95382,0.95382
1693638000000,0.95382,0.95382,0.95382,0.95382
1693641600000,0.95382,0.95382,0.95382,0.95382
1693645200000,0.95382,0.95382,0.95382,0.95382
1693648800000,0.95382,0.95382,0.95382,0.95382
1693652400000,0.95382,0.95382,0.95382,0.95382
1693656000000,0.95382,0.95382,0.95382,0.95382
1693659600000,0.95382,0.95382,0.95382,0.95382
1693663200000,0.95382,0.95382,0.95382,0.95382
1693666800000,0.95382,0.95382,0.95382,0.95382
1693670400000,0.95382,0.95382,0.95382,0.95382
1693674000000,0.95382,0.95382,0.95382,0.95382
1693677600000,0.95382,0.95382,0.95382,0.95382
1693681200000,0.95382,0.95382,0.95382,0.95382
1693684800000,0.95382,0.95382,0.95382,0.95382
1693688400000,0.95382,0.95382,0.95382,0.95382
1693692000000,0.95382,0.95382,0.95382,0.95382
1693695600000,0.95382,0.95382,0.95382,0.95382
1693699200000,0.95382,0.95382,0.95382,0.95382
1693702800000,0.95382,0.95382,0.95382,0.95382
1693706400000,0.95382,0.95382,0.95382,0.95382
1693710000000,0.95382,0.95382,0.95382,0.95382
1693713600000,0.95382,0.95382,0.95382,0.95382
1693717200000,0.95382,0.95382,0.95382,0.95382
1693720800000,0.95382,0.95382,0.95382,0.95382
1693724400000,0.95382,0.95382,0.95382,0.95382
1693728000000,0.95382,0.95382,0.95382,0.95382
1693731600000,0.95382,0.95382,0.95382,0.95382
1693735200000,0.95382,0.95382,0.95382,0.95382
1693738800000,0.95382,0.95382,0.95382,0.95382
1693742400000,0.95382,0.95382,0.95382,0.95382
1693746000000,0.95382,0.95382,0.95382,0.95382
1693749600000,0.95382,0.95382,0.95382,0.95382
1693753200000,0.95382,0.95382,0.95382,0.95382
1693756800000,0.95382,0.95382,0.95382,0.95382
1693760400000,0.95382,0.95382,0.95382,0.95382
1693764000000,0.95382,0.95382,0.95382,0.95382
1693767600000,0.95382,0.95382,0.95382,0.95382
1693771200000,0.95382,0.95382,0.95382,0.95382
1693774800000,0.95348,0.95438,0.95348,0.95422
1693778400000,0.95421,0.95439,0.95402,0.95407
1693782000000,0.95406,0.95429,0.95382,0.95383
1693785600000,0.95381,0.95415,0.95379,0.95409
1693789200000,0.95408,0.95409,0.95373,0.95385
1693792800000,0.95386,0.95404,0.95355,0.95384
1693796400000,0.95384,0.95417,0.95368,0.9541
1693800000000,0.95412,0.95447,0.95403,0.95441
1693803600000,0.95442,0.95446,0.95408,0.95422
1693807200000,0.95422,0.95429,0.9538,0.95403
1693810800000,0.95404,0.9556,0.95367,0.95437
1693814400000,0.95435,0.95489,0.95402,0.95472
1693818000000,0.95472,0.95539,0.95444,0.95445
1693821600000,0.95444,0.95526,0.95438,0.95526
1693825200000,0.95525,0.95555,0.95429,0.95445
1693828800000,0.95445,0.95533,0.95432,0.95505
1693832400000,0.95505,0.95561,0.95499,0.95527
1693836000000,0.95526,0.95537,0.95442,0.95442
1693839600000,0.95441,0.95481,0.95421,0.95478
1693843200000,0.95477,0.9548,0.9544,0.95446
1693846800000,0.95444,0.95464,0.95443,0.95447
1693850400000,0.95447,0.9545,0.95403,0.95443
1693854000000,0.95441,0.95506,0.95441,0.95474
1693857600000,0.95476,0.95513,0.95453,0.95453
1693861200000,0.95412,0.95464,0.95343,0.95448
1693864800000,0.9545,0.95488,0.95439,0.9548
1693868400000,0.95479,0.95499,0.95465,0.9548
1693872000000,0.95481,0.95491,0.95459,0.95468
1693875600000,0.9547,0.95508,0.95464,0.95481
1693879200000,0.9548,0.95501,0.95467,0.95499
1693882800000,0.955,0.95515,0.95479,0.95489
1693886400000,0.95488,0.95516,0.95483,0.9551
1693890000000,0.9551,0.95515,0.95476,0.95499
1693893600000,0.95499,0.95499,0.95404,0.9546
1693897200000,0.9546,0.95472,0.95405,0.95459
1693900800000,0.95458,0.95489,0.95377,0.95426
1693904400000,0.95426,0.95463,0.95398,0.95424
1693908000000,0.95422,0.95482,0.95393,0.95443
1693911600000,0.95443,0.95469,0.95406,0.95409
1693915200000,0.95412,0.9548,0.9537,0.95404
1693918800000,0.95406,0.95438,0.95308,0.9533
1693922400000,0.95327,0.95336,0.95206,0.95217
1693926000000,0.95217,0.95332,0.95205,0.95332
1693929600000,0.95331,0.95375,0.95331,0.95359
1693933200000,0.95358,0.95427,0.95354,0.95413
1693936800000,0.95411,0.95417,0.95374,0.95374
1693940400000,0.95373,0.95401,0.95362,0.95396
1693944000000,0.95396,0.95399,0.95349,0.95349
1693947600000,0.95348,0.95378,0.95226,0.9531
1693951200000,0.95327,0.95404,0.95317,0.95391
1693954800000,0.9539,0.954,0.95378,0.95383
1693958400000,0.95382,0.95388,0.95357,0.95378
1693962000000,0.9538,0.95391,0.95356,0.95376
1693965600000,0.95375,0.95419,0.95369,0.95419
1693969200000,0.95419,0.9542,0.9538,0.95386
1693972800000,0.95385,0.95412,0.9537,0.95412
1693976400000,0.95411,0.95419,0.95363,0.95366
1693980000000,0.95368,0.95417,0.95333,0.95406
1693983600000,0.95406,0.95531,0.95378,0.95468
1693987200000,0.9547,0.95522,0.9545,0.95501
1693990800000,0.95501,0.9553,0.95452,0.95526
1693994400000,0.95524,0.95585,0.95519,0.95579
1693998000000,0.9558,0.95653,0.9558,0.95653
1694001600000,0.95653,0.95657,0.95585,0.95605
1694005200000,0.95606,0.95744,0.95589,0.95711
1694008800000,0.95703,0.95751,0.95604,0.95627
1694012400000,0.95628,0.95643,0.95577,0.95606
1694016000000,0.95605,0.95665,0.95591,0.95654
1694019600000,0.95652,0.95659,0.95612,0.95613
1694023200000,0.95608,0.95628,0.95597,0.95614
1694026800000,0.95613,0.95623,0.95587,0.95614
1694030400000,0.95616,0.95631,0.95564,0.95572
1694034000000,0.95563,0.95588,0.95523,0.95569
1694037600000,0.95568,0.95623,0.95552,0.95587
1694041200000,0.95588,0.95592,0.95571,0.95587
1694044800000,0.95587,0.95604,0.95568,0.95598
1694048400000,0.95598,0.95608,0.9557,0.95606
1694052000000,0.95606,0.9561,0.95581,0.95593
1694055600000,0.95592,0.95626,0.95584,0.95612
1694059200000,0.95613,0.95615,0.95573,0.95587
1694062800000,0.95586,0.95604,0.95565,0.95571
1694066400000,0.9557,0.95616,0.95543,0.95563
1694070000000,0.95563,0.95595,0.95521,0.95528
1694073600000,0.95527,0.95561,0.95509,0.95533
1694077200000,0.95533,0.95559,0.95506,0.95543
1694080800000,0.95544,0.95585,0.95534,0.9556
1694084400000,0.95561,0.95584,0.95531,0.95549
1694088000000,0.95548,0.9558,0.95476,0.95527
1694091600000,0.95527,0.95575,0.95511,0.95529
1694095200000,0.95529,0.95628,0.95513,0.95575
1694098800000,0.95575,0.95602,0.95532,0.95551
1694102400000,0.9555,0.95592,0.95535,0.95576
1694106000000,0.95576,0.95591,0.95513,0.95545
1694109600000,0.95544,0.95547,0.95494,0.95501
1694113200000,0.95502,0.9552,0.9547,0.95475
1694116800000,0.95475,0.95502,0.95456,0.95477
1694120400000,0.95477,0.95479,0.95422,0.95459
1694124000000,0.95459,0.9549,0.9545,0.9548
1694127600000,0.9548,0.95499,0.95478,0.95497
1694131200000,0.95497,0.95497,0.9545,0.95486
1694134800000,0.95487,0.95523,0.95467,0.95495
1694138400000,0.95495,0.95507,0.95469,0.95496
1694142000000,0.95497,0.95506,0.95473,0.95482
1694145600000,0.95483,0.95491,0.95462,0.95468
1694149200000,0.95467,0.95485,0.95452,0.9548
1694152800000,0.95482,0.95482,0.95371,0.95384
1694156400000,0.95384,0.95462,0.95373,0.95405
1694160000000,0.95403,0.95475,0.95398,0.95415
1694163600000,0.95415,0.95463,0.95386,0.95437
1694167200000,0.95436,0.95475,0.95405,0.9543
1694170800000,0.95431,0.95437,0.9535,0.95394
1694174400000,0.95395,0.9546,0.95393,0.9546
1694178000000,0.95462,0.95639,0.95433,0.95608
1694181600000,0.95609,0.95633,0.95533,0.95535
1694185200000,0.95534,0.9563,0.95531,0.95609
1694188800000,0.95608,0.95643,0.95574,0.95576
1694192400000,0.95577,0.95594,0.95562,0.9558
1694196000000,0.9558,0.95595,0.95567,0.95577
1694199600000,0.95578,0.95595,0.95546,0.95555
1694203200000,0.95553,0.95583,0.95513,0.95515
1694206800000,0.95515,0.95515,0.95515,0.95515
1694210400000,0.95515,0.95515,0.95515,0.95515
1694214000000,0.95515,0.95515,0.95515,0.95515
1694217600000,0.95515,0.95515,0.95515,0.95515
1694221200000,0.95515,0.95515,0.95515,0.95515
1694224800000,0.95515,0.95515,0.95515,0.95515
1694228400000,0.95515,0.95515,0.95515,0.95515
1694232000000,0.95515,0.95515,0.95515,0.95515
1694235600000,0.95515,0.95515,0.95515,0.95515
1694239200000,0.95515,0.95515,0.95515,0.95515
1694242800000,0.95515,0.95515,0.95515,0.95515
1694246400000,0.95515,0.95515,0.95515,0.95515
1694250000000,0.95515,0.95515,0.95515,0.95515
1694253600000,0.95515,0.95515,0.95515,0.95515
1694257200000,0.95515,0.95515,0.95515,0.95515
1694260800000,0.95515,0.95515,0.95515,0.95515
1694264400000,0.95515,0.95515,0.95515,0.95515
1694268000000,0.95515,0.95515,0.95515,0.95515
1694271600000,0.95515,0.95515,0.95515,0.95515
1694275200000,0.95515,0.95515,0.95515,0.95515
1694278800000,0.95515,0.95515,0.95515,0.95515
1694282400000,0.95515,0.95515,0.95515,0.95515
1694286000000,0.95515,0.95515,0.95515,0.95515
1694289600000,0.95515,0.95515,0.95515,0.95515
1694293200000,0.95515,0.95515,0.95515,0.95515
1694296800000,0.95515,0.95515,0.95515,0.95515
1694300400000,0.95515,0.95515,0.95515,0.95515
1694304000000,0.95515,0.95515,0.95515,0.95515
1694307600000,0.95515,0.95515,0.95515,0.95515
1694311200000,0.95515,0.95515,0.95515,0.95515
1694314800000,0.95515,0.95515,0.95515,0.95515
1694318400000,0.95515,0.95515,0.95515,0.95515
1694322000000,0.95515,0.95515,0.95515,0.95515
1694325600000,0.95515,0.95515,0.95515,0.95515
1694329200000,0.95515,0.95515,0.95515,0.95515
1694332800000,0.95515,0.95515,0.95515,0.95515
1694336400000,0.95515,0.95515,0.95515,0.95515
1694340000000,0.95515,0.95515,0.95515,0.95515
1694343600000,0.95515,0.95515,0.95515,0.95515
1694347200000,0.95515,0.95515,0.95515,0.95515
1694350800000,0.95515,0.95515,0.95515,0.95515
1694354400000,0.95515,0.95515,0.95515,0.95515
1694358000000,0.95515,0.95515,0.95515,0.95515
1694361600000,0.95515,0.95515,0.95515,0.95515
1694365200000,0.95515,0.95515,0.95515,0.95515
1694368800000,0.95515,0.95515,0.95515,0.95515
1694372400000,0.95515,0.95515,0.95515,0.95515
1694376000000,0.95515,0.95515,0.95515,0.95515
1694379600000,0.95469,0.9556,0.95414,0.95525
1694383200000,0.95525,0.95577,0.955,0.95554
1694386800000,0.95554,0.95602,0.95554,0.95594
1694390400000,0.95594,0.95598,0.95544,0.95544
1694394000000,0.95543,0.95594,0.95543,0.95591
1694397600000,0.9559,0.95608,0.95582,0.95594
1694401200000,0.95593,0.956,0.95552,0.95566
1694404800000,0.95564,0.95603,0.95561,0.95585
1694408400000,0.95586,0.95669,0.95575,0.9564
1694412000000,0.95639,0.95639,0.95542,0.95557
1694415600000,0.95556,0.95568,0.95499,0.95539
1694419200000,0.95538,0.95666,0.95535,0.95642
1694422800000,0.95642,0.95699,0.956,0.95694
1694426400000,0.95694,0.95696,0.95627,0.9567
1694430000000,0.95667,0.95686,0.95583,0.95606
1694433600000,0.95606,0.95632,0.95554,0.95621
1694437200000,0.9562,0.9571,0.95611,0.95707
1694440800000,0.95706,0.95848,0.95696,0.95782
1694444400000,0.95781,0.95828,0.95707,0.95722
1694448000000,0.95721,0.9577,0.95719,0.95723
1694451600000,0.95723,0.9573,0.95681,0.9572
1694455200000,0.9572,0.95748,0.95711,0.95745
1694458800000,0.95747,0.95782,0.9573,0.95741
1694462400000,0.95742,0.95773,0.95735,0.9576
1694466000000,0.9576,0.95767,0.95556,0.95746
1694469600000,0.95746,0.95772,0.95735,0.95745
1694473200000,0.95744,0.95791,0.95743,0.95788
1694476800000,0.95788,0.95804,0.95773,0.95786
1694480400000,0.95783,0.9589,0.95762,0.95774
1694484000000,0.95773,0.95795,0.95765,0.95795
1694487600000,0.95794,0.95796,0.95744,0.95754
1694491200000,0.95754,0.95754,0.95703,0.9571
1694494800000,0.95712,0.95744,0.95703,0.95714
1694498400000,0.95716,0.95755,0.95608,0.95616
1694502000000,0.95617,0.95617,0.9545,0.95452
1694505600000,0.95451,0.95545,0.95442,0.95534
1694509200000,0.95533,0.95643,0.95531,0.95621
1694512800000,0.9562,0.95621,0.9555,0.95577
1694516400000,0.95575,0.95596,0.95532,0.95582
1694520000000,0.9558,0.9562,0.95565,0.95606
1694523600000,0.95607,0.95715,0.95581,0.9569
1694527200000,0.95687,0.95695,0.95635,0.95647
1694530800000,0.95646,0.95707,0.95591,0.95597
1694534400000,0.95596,0.95648,0.95588,0.95611
1694538000000,0.9561,0.95672,0.9561,0.95662
1694541600000,0.9566,0.95678,0.95635,0.9565
1694545200000,0.95649,0.95661,0.95638,0.95642
1694548800000,0.95641,0.95906,0.95641,0.95832
1694552400000,0.95821,0.95899,0.95583,0.95885
1694556000000,0.95885,0.95885,0.95843,0.95867
1694559600000,0.95867,0.95888,0.9585,0.95861
1694563200000,0.9586,0.95898,0.9585,0.95897
1694566800000,0.95896,0.95915,0.9589,0.95901
1694570400000,0.95901,0.95908,0.95862,0.95867
1694574000000,0.95869,0.95898,0.95844,0.95848
1694577600000,0.95846,0.95848,0.95809,0.95811
1694581200000,0.95811,0.95849,0.95786,0.95788
1694584800000,0.95788,0.95812,0.95717,0.95764
1694588400000,0.95766,0.95842,0.95741,0.95824
1694592000000,0.95825,0.95885,0.95815,0.9586
1694595600000,0.95861,0.95881,0.95764,0.95816
1694599200000,0.95817,0.95867,0.95797,0.95857
1694602800000,0.95858,0.95868,0.95817,0.95853
1694606400000,0.95854,0.95937,0.95754,0.9591
1694610000000,0.95911,0.95931,0.95858,0.9588
1694613600000,0.95879,0.95912,0.95843,0.95857
1694617200000,0.95856,0.95874,0.95813,0.95817
1694620800000,0.95817,0.95847,0.95813,0.95838
1694624400000,0.95838,0.95911,0.95838,0.95892
1694628000000,0.95891,0.95896,0.95862,0.9587
1694631600000,0.95873,0.95873,0.95851,0.9586
1694635200000,0.95862,0.9589,0.95845,0.95873
1694638800000,0.95871,0.95877,0.95756,0.9586
1694642400000,0.95862,0.95893,0.95852,0.95874
1694646000000,0.95872,0.95904,0.95869,0.95892
1694649600000,0.95892,0.95893,0.9582,0.95823
1694653200000,0.95823,0.95868,0.95823,0.95832
1694656800000,0.95832,0.95845,0.95823,0.95843
1694660400000,0.95843,0.95879,0.95842,0.95875
1694664000000,0.95875,0.95896,0.95872,0.95888
1694667600000,0.95888,0.95895,0.95842,0.95842
1694671200000,0.95843,0.95879,0.95823,0.95833
1694674800000,0.95831,0.9595,0.95829,0.95913
1694678400000,0.95912,0.95956,0.9588,0.95894
1694682000000,0.95895,0.95921,0.95822,0.95829
1694685600000,0.95828,0.95899,0.95814,0.95889
1694689200000,0.95891,0.95908,0.95861,0.95882
1694692800000,0.95881,0.95982,0.95494,0.95546
1694696400000,0.95543,0.95571,0.95391,0.95507
1694700000000,0.95507,0.95524,0.9538,0.95382
1694703600000,0.95383,0.95482,0.9538,0.95393
1694707200000,0.95393,0.95443,0.95346,0.95409
1694710800000,0.95408,0.9542,0.95345,0.95363
1694714400000,0.95365,0.95375,0.95304,0.95313
1694718000000,0.95311,0.95362,0.9531,0.9534
1694721600000,0.95338,0.95352,0.95295,0.95308
1694725200000,0.95307,0.95325,0.9526,0.95303
1694728800000,0.95303,0.95337,0.95295,0.95328
1694732400000,0.95328,0.95331,0.95306,0.95307
1694736000000,0.95308,0.95336,0.95296,0.95299
1694739600000,0.953,0.95309,0.95273,0.95283
1694743200000,0.95284,0.95324,0.95275,0.95309
1694746800000,0.95308,0.95355,0.95308,0.95355
1694750400000,0.95355,0.95373,0.95344,0.95366
1694754000000,0.95366,0.95379,0.95331,0.95368
1694757600000,0.95367,0.95495,0.9534,0.95447
1694761200000,0.95448,0.95513,0.95395,0.95405
1694764800000,0.95404,0.9551,0.95393,0.95506
1694768400000,0.95505,0.95518,0.95463,0.95486
1694772000000,0.95487,0.95526,0.95482,0.95495
1694775600000,0.95494,0.95529,0.9548,0.95525
1694779200000,0.95525,0.95584,0.95493,0.95525
1694782800000,0.95524,0.95636,0.95518,0.95606
1694786400000,0.95606,0.95704,0.95596,0.95659
1694790000000,0.95657,0.95717,0.95602,0.95624
1694793600000,0.95623,0.95672,0.95612,0.95664
1694797200000,0.95665,0.95694,0.95642,0.95645
1694800800000,0.95644,0.95671,0.95627,0.95651
1694804400000,0.9565,0.95684,0.95644,0.95662
1694808000000,0.95662,0.95702,0.95649,0.95669
1694811600000,0.95669,0.95669,0.95669,0.95669
1694815200000,0.95669,0.95669,0.95669,0.95669
1694818800000,0.95669,0.95669,0.95669,0.95669
1694822400000,0.95669,0.95669,0.95669,0.95669
1694826000000,0.95669,0.95669,0.95669,0.95669
1694829600000,0.95669,0.95669,0.95669,0.95669
1694833200000,0.95669,0.95669,0.95669,0.95669
1694836800000,0.95669,0.95669,0.95669,0.95669
1694840400000,0.95669,0.95669,0.95669,0.95669
1694844000000,0.95669,0.95669,0.95669,0.95669
1694847600000,0.95669,0.95669,0.95669,0.95669
1694851200000,0.95669,0.95669,0.95669,0.95669
1694854800000,0.95669,0.95669,0.95669,0.95669
1694858400000,0.95669,0.95669,0.95669,0.95669
1694862000000,0.95669,0.95669,0.95669,0.95669
1694865600000,0.95669,0.95669,0.95669,0.95669
1694869200000,0.95669,0.95669,0.95669,0.95669
1694872800000,0.95669,0.95669,0.95669,0.95669
1694876400000,0.95669,0.95669,0.95669,0.95669
1694880000000,0.95669,0.95669,0.95669,0.95669
1694883600000,0.95669,0.95669,0.95669,0.95669
1694887200000,0.95669,0.95669,0.95669,0.95669
1694890800000,0.95669,0.95669,0.95669,0.95669
1694894400000,0.95669,0.95669,0.95669,0.95669
1694898000000,0.95669,0.95669,0.95669,0.95669
1694901600000,0.95669,0.95669,0.95669,0.95669
1694905200000,0.95669,0.95669,0.95669,0.95669
1694908800000,0.95669,0.95669,0.95669,0.95669
1694912400000,0.95669,0.95669,0.95669,0.95669
1694916000000,0.95669,0.95669,0.95669,0.95669
1694919600000,0.95669,0.95669,0.95669,0.95669
1694923200000,0.95669,0.95669,0.95669,0.95669
1694926800000,0.95669,0.95669,0.95669,0.95669
1694930400000,0.95669,0.95669,0.95669,0.95669
1694934000000,0.95669,0.95669,0.95669,0.95669
1694937600000,0.95669,0.95669,0.95669,0.95669
1694941200000,0.95669,0.95669,0.95669,0.95669
1694944800000,0.95669,0.95669,0.95669,0.95669
1694948400000,0.95669,0.95669,0.95669,0.95669
1694952000000,0.95669,0.95669,0.95669,0.95669
1694955600000,0.95669,0.95669,0.95669,0.95669
1694959200000,0.95669,0.95669,0.95669,0.95669
1694962800000,0.95669,0.95669,0.95669,0.95669
1694966400000,0.95669,0.95669,0.95669,0.95669
1694970000000,0.95669,0.95669,0.95669,0.95669
1694973600000,0.95669,0.95669,0.95669,0.95669
1694977200000,0.95669,0.95669,0.95669,0.95669
1694980800000,0.95669,0.95669,0.95669,0.95669
1694984400000,0.95405,0.95606,0.95394,0.956
1694988000000,0.95599,0.95719,0.95592,0.95706
1694991600000,0.95703,0.95703,0.9567,0.95684
1694995200000,0.95683,0.95702,0.95677,0.95687
1694998800000,0.95687,0.95713,0.95653,0.957
1695002400000,0.95702,0.95726,0.95672,0.95675
1695006000000,0.95672,0.95692,0.95672,0.95684
1695009600000,0.95683,0.95705,0.95682,0.95698
1695013200000,0.95697,0.95706,0.95649,0.95651
1695016800000,0.95652,0.95678,0.95595,0.95603
1695020400000,0.95602,0.9562,0.95523,0.95536
1695024000000,0.95536,0.95625,0.95487,0.95578
1695027600000,0.95579,0.95638,0.95573,0.95579
1695031200000,0.95579,0.95616,0.95544,0.95599
1695034800000,0.956,0.95624,0.95561,0.95623
1695038400000,0.95624,0.95693,0.95622,0.95673
1695042000000,0.95674,0.95796,0.95646,0.95733
1695045600000,0.95733,0.95861,0.95691,0.95842
1695049200000,0.95842,0.95896,0.95818,0.95867
1695052800000,0.95866,0.95894,0.95833,0.9589
1695056400000,0.95892,0.95906,0.9587,0.95884
1695060000000,0.95884,0.95897,0.95879,0.95889
1695063600000,0.95888,0.9592,0.95885,0.95911
1695067200000,0.95912,0.95919,0.95895,0.95898
1695070800000,0.959,0.95904,0.95718,0.95882
1695074400000,0.95882,0.95927,0.95877,0.95924
1695078000000,0.95924,0.95941,0.95918,0.95937
1695081600000,0.95936,0.95939,0.95881,0.95881
1695085200000,0.95879,0.95895,0.95857,0.95893
1695088800000,0.95892,0.95913,0.95882,0.95893
1695092400000,0.95894,0.95924,0.95878,0.95886
1695096000000,0.95888,0.95888,0.95827,0.95836
1695099600000,0.95836,0.95855,0.95806,0.95854
1695103200000,0.95858,0.95931,0.95858,0.95908
1695106800000,0.95909,0.95926,0.95695,0.95695
1695110400000,0.95693,0.95788,0.95691,0.95776
1695114000000,0.95777,0.95863,0.95776,0.95828
1695117600000,0.95829,0.95943,0.95828,0.95915
1695121200000,0.95914,0.95962,0.95913,0.95942
1695124800000,0.9594,0.95961,0.9588,0.95913
1695128400000,0.95916,0.95935,0.95851,0.95904
1695132000000,0.95905,0.9598,0.95867,0.95957
1695135600000,0.95955,0.95985,0.95911,0.95923
1695139200000,0.95922,0.95962,0.95907,0.95955
1695142800000,0.95956,0.9596,0.95923,0.95928
1695146400000,0.95928,0.95933,0.95898,0.95905
1695150000000,0.95904,0.95906,0.95876,0.95881
1695153600000,0.95882,0.95892,0.95855,0.95862
1695157200000,0.95862,0.95881,0.95803,0.95838
1695160800000,0.95855,0.95867,0.95836,0.95846
1695164400000,0.95847,0.95856,0.95832,0.95844
1695168000000,0.95845,0.95914,0.9584,0.95901
1695171600000,0.959,0.95931,0.95892,0.95921
1695175200000,0.95924,0.95944,0.95917,0.95919
1695178800000,0.95918,0.95934,0.95895,0.95902
1695182400000,0.95902,0.95916,0.95899,0.959
1695186000000,0.959,0.95914,0.95888,0.95896
1695189600000,0.95894,0.95949,0.95842,0.95883
1695193200000,0.9588,0.95947,0.95808,0.95946
1695196800000,0.95943,0.95982,0.95923,0.95967
1695200400000,0.95968,0.96006,0.95935,0.95948
1695204000000,0.95946,0.95993,0.95904,0.9598
1695207600000,0.9598,0.96045,0.9598,0.96018
1695211200000,0.96015,0.9602,0.95908,0.9593
1695214800000,0.95931,0.95995,0.95926,0.95992
1695218400000,0.95992,0.96004,0.9586,0.95894
1695222000000,0.95894,0.95931,0.95824,0.95923
1695225600000,0.95922,0.95976,0.95882,0.95925
1695229200000,0.95925,0.95951,0.95905,0.95926
1695232800000,0.95926,0.95952,0.95835,0.95838
